"","order_id","quantity","item_name","choice_description","item_price","Calories","TotalFat.g.","SaturatedFat.g.","TransFat.g.","Cholesterol.mg.","Sodium.mg.","Carbohydrates.g.","DietaryFiber.g.","Sugar.g.","Protein.g.","VitaminA..DV.","VitaminC..DV.","Calcium...DV.","Iron..DV.","Calories.Share","TotalFat.g..Share","SaturatedFat.g..Share","TransFat.g..Share","Cholesterol.mg..Share","Sodium.mg..Share","Carbohydrates.g..Share","DietaryFiber.g..Share","Sugar.g..Share","Protein.g..Share","VitaminA..DV..Share","VitaminC..DV..Share","Calcium...DV..Share","Iron..DV..Share"
"3973","1592","1","Steak Burrito","Tomatillo Red Chili Salsa, Rice, Black Beans, Sour Cream, Lettuce","$9.25 ","940","32","10","0","105","2175","110","19","5","50.5","76","12","36","49","0.47","0.492307692307692","0.5","0","0.35","0.90625","0.366666666666667","0.76","0.0555555555555556","1.01","0.76","0.12","0.36","0.49"
"3974","1592","4","Canned Soft Drink","Coke","$5.00 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3975","1592","1","Chicken Salad Bowl","Fresh Tomato Salsa, Rice, Pinto Beans, Lettuce","$8.75 ","775","37","7.5","0","135","2045","79","15.5","16","43","62","47","12","27","0.3875","0.569230769230769","0.375","0","0.45","0.852083333333333","0.263333333333333","0.62","0.177777777777778","0.86","0.62","0.47","0.12","0.27"
"3976","1592","1","Chips and Tomatillo Green Chili Salsa","NULL","$2.95 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"3977","1593","2","Chicken Bowl","Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild), Rice, Fajita Veggies","$16.98 ","485","13","3","0","125","1395","59","6.5","9","40.5","30","67","9","21","0.2425","0.2","0.15","0","0.416666666666667","0.58125","0.196666666666667","0.26","0.1","0.81","0.3","0.67","0.09","0.21"
"3978","1594","1","Chicken Bowl","Tomatillo Green Chili Salsa, Rice, Black Beans, Guacamole, Lettuce","$11.25 ","720","34","6.5","0","125","1320","65","20.5","2","44.5","53","21","11","32","0.36","0.523076923076923","0.325","0","0.416666666666667","0.55","0.216666666666667","0.82","0.0222222222222222","0.89","0.53","0.21","0.11","0.32"
"3979","1594","1","Chips and Fresh Tomato Salsa","NULL","$2.95 ","590","27","3.5","0","0","630","78","9","7","9","15","27","6","8","0.295","0.415384615384615","0.175","0","0","0.2625","0.26","0.36","0.0777777777777778","0.18","0.15","0.27","0.06","0.08"
"3980","1595","1","Chicken Bowl","Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream","$8.75 ","720","29","15","0","195","1375","63","14.5","6","51.5","41","29","39","25","0.36","0.446153846153846","0.75","0","0.65","0.572916666666667","0.21","0.58","0.0666666666666667","1.03","0.41","0.29","0.39","0.25"
"3981","1595","1","Chips","NULL","$2.15 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"3982","1595","1","Bottled Water","NULL","$1.50 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3983","1596","1","Chicken Salad","Fresh Tomato Salsa (Mild), Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce","$8.49 ","915","38.5","7.5","0","135","2475","105","28.5","19","51","70","79","18","39","0.4575","0.592307692307692","0.375","0","0.45","1.03125","0.35","1.14","0.211111111111111","1.02","0.7","0.79","0.18","0.39"
"3984","1596","1","Chips and Fresh Tomato Salsa","NULL","$2.39 ","590","27","3.5","0","0","630","78","9","7","9","15","27","6","8","0.295","0.415384615384615","0.175","0","0","0.2625","0.26","0.36","0.0777777777777778","0.18","0.15","0.27","0.06","0.08"
"3985","1597","1","Steak Bowl","Fresh Tomato Salsa, Rice, Cheese","$9.25 ","495","18","7","0","95","1095","42","2","4","40.5","31","25","26","22","0.2475","0.276923076923077","0.35","0","0.316666666666667","0.45625","0.14","0.08","0.0444444444444444","0.81","0.31","0.25","0.26","0.22"
"3986","1597","1","Chips","NULL","$2.15 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"3987","1597","1","Canned Soft Drink","Nestea","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3988","1598","1","Chicken Burrito","Tomatillo Green Chili (Medium), Lettuce, Black Beans, Rice, Sour Cream, Cheese","$8.19 ","1005","39","16","0","195","1855","105","17.5","3","57.5","61","14","57","40","0.5025","0.6","0.8","0","0.65","0.772916666666667","0.35","0.7","0.0333333333333333","1.15","0.61","0.14","0.57","0.4"
"3989","1598","1","Steak Burrito","Tomatillo Red Chili (Hot), Lettuce, Black Beans, Rice, Sour Cream, Cheese","$8.69 ","1015","38.5","15","0","135","1865","107","17","4","55.5","63","12","56","47","0.5075","0.592307692307692","0.75","0","0.45","0.777083333333333","0.356666666666667","0.68","0.0444444444444444","1.11","0.63","0.12","0.56","0.47"
"3990","1598","1","Chicken Salad","Roasted Chili Corn (Medium), Lettuce, Black Beans, Cheese","$8.19 ","675","40.5","12.5","0","165","1610","42","15.5","13","45.5","48","14","27","20","0.3375","0.623076923076923","0.625","0","0.55","0.670833333333333","0.14","0.62","0.144444444444444","0.91","0.48","0.14","0.27","0.2"
"3991","1598","1","Chicken Burrito","Roasted Chili Corn (Medium), Lettuce, Black Beans, Rice, Sour Cream, Cheese","$8.19 ","1005","39","16","0","195","1855","105","17.5","3","57.5","61","14","57","40","0.5025","0.6","0.8","0","0.65","0.772916666666667","0.35","0.7","0.0333333333333333","1.15","0.61","0.14","0.57","0.4"
"3992","1599","1","Chicken Burrito","Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Lettuce","$8.75 ","885","29.5","9","0","155","1865","103","15.5","1","54.5","52","22","50","40","0.4425","0.453846153846154","0.45","0","0.516666666666667","0.777083333333333","0.343333333333333","0.62","0.0111111111111111","1.09","0.52","0.22","0.5","0.4"
"3993","1599","1","Chips and Tomatillo Green Chili Salsa","NULL","$2.95 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"3994","1599","1","Canned Soft Drink","Nestea","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3995","1600","1","Steak Crispy Tacos","Fresh Tomato Salsa, Cheese, Lettuce","$9.25 ","525","21.5","10","0","95","750","39","8","7","40","59","35","30","25","0.2625","0.330769230769231","0.5","0","0.316666666666667","0.3125","0.13","0.32","0.0777777777777778","0.8","0.59","0.35","0.3","0.25"
"3996","1600","1","Chips and Tomatillo Green Chili Salsa","NULL","$2.95 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"3997","1601","1","Chicken Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce","$11.25 ","875","44","13.5","0","165","1730","75","22.5","9","48.5","80","76","23","36","0.4375","0.676923076923077","0.675","0","0.55","0.720833333333333","0.25","0.9","0.1","0.97","0.8","0.76","0.23","0.36"
"3998","1601","1","Chicken Salad Bowl","Tomatillo Green Chili Salsa, Fajita Vegetables, Black Beans, Cheese, Lettuce","$8.75 ","695","41","12.5","0","165","1780","46","16.5","15","46.5","52","44","29","22","0.3475","0.630769230769231","0.625","0","0.55","0.741666666666667","0.153333333333333","0.66","0.166666666666667","0.93","0.52","0.44","0.29","0.22"
"3999","1601","1","Chicken Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.25 ","1090","52.5","18.5","0","195","2220","97","32.5","10","60.5","90","86","48","46","0.545","0.807692307692308","0.925","0","0.65","0.925","0.323333333333333","1.3","0.111111111111111","1.21","0.9","0.86","0.48","0.46"
"4000","1601","1","Chicken Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.25 ","975","51.5","18.5","0","195","1920","76","22.5","9","54.5","87","76","43","36","0.4875","0.792307692307692","0.925","0","0.65","0.8","0.253333333333333","0.9","0.1","1.09","0.87","0.76","0.43","0.36"
"4001","1602","1","Steak Burrito","Roasted Chili Corn Salsa (Medium), Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce","$8.99 ","1015","24.5","3","0","65","2445","146","31","9","57.5","59","62","35","63","0.5075","0.376923076923077","0.15","0","0.216666666666667","1.01875","0.486666666666667","1.24","0.1","1.15","0.59","0.62","0.35","0.63"
"4002","1602","1","Bottled Water","NULL","$1.09 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4003","1603","1","Barbacoa Burrito","Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream","$9.25 ","1065","40.5","15.5","0","135","2405","122","20","7","52.5","36","12","56","49","0.5325","0.623076923076923","0.775","0","0.45","1.00208333333333","0.406666666666667","0.8","0.0777777777777778","1.05","0.36","0.12","0.56","0.49"
"4004","1603","1","Steak Burrito","Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream","$9.25 ","1090","40","15","0","135","2195","122","19","8","58.5","32","12","56","49","0.545","0.615384615384615","0.75","0","0.45","0.914583333333333","0.406666666666667","0.76","0.0888888888888889","1.17","0.32","0.12","0.56","0.49"
"4005","1603","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"4006","1604","1","Chicken Bowl","Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream","$8.49 ","865","32","15","0","195","2625","91","21.5","15","57","74","89","43","36","0.4325","0.492307692307692","0.75","0","0.65","1.09375","0.303333333333333","0.86","0.166666666666667","1.14","0.74","0.89","0.43","0.36"
"4007","1604","1","Chips and Guacamole","NULL","$3.99 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"4008","1604","1","Chips and Tomatillo-Green Chili Salsa","NULL","$2.39 ","590","27","3.5","0","0","670","77","9","6","8.5","5","22","6","9","0.295","0.415384615384615","0.175","0","0","0.279166666666667","0.256666666666667","0.36","0.0666666666666667","0.17","0.05","0.22","0.06","0.09"
"4009","1604","1","Canned Soda","Diet Coke","$1.09 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4010","1605","1","Steak Burrito","Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce","$8.99 ","1055","39.5","15","0","135","2615","115","18","8","56.5","97","45","59","51","0.5275","0.607692307692308","0.75","0","0.45","1.08958333333333","0.383333333333333","0.72","0.0888888888888889","1.13","0.97","0.45","0.59","0.51"
"4011","1605","1","Chicken Bowl","Tomatillo-Green Chili Salsa (Medium), Rice, Cheese, Sour Cream, Lettuce","$8.49 ","605","28","15","0","195","1155","41","3.5","4","44","62","32","35","18","0.3025","0.430769230769231","0.75","0","0.65","0.48125","0.136666666666667","0.14","0.0444444444444444","0.88","0.62","0.32","0.35","0.18"
"4012","1606","1","Chicken Bowl","Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce","$8.75 ","785","30.5","15","0","195","1495","75","17.5","7","53.5","65","24","37","29","0.3925","0.469230769230769","0.75","0","0.65","0.622916666666667","0.25","0.7","0.0777777777777778","1.07","0.65","0.24","0.37","0.29"
"4013","1606","1","Chicken Salad Bowl","Fresh Tomato Salsa","$8.75 ","475","32","7.5","0","135","1370","24","4.5","15","33.5","52","37","5","12","0.2375","0.492307692307692","0.375","0","0.45","0.570833333333333","0.08","0.18","0.166666666666667","0.67","0.52","0.37","0.05","0.12"
"4014","1607","1","Chicken Bowl","Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Guacamole","$11.25 ","1010","52.5","18.5","0","195","1870","82","22.5","8","55.5","37","21","39","34","0.505","0.807692307692308","0.925","0","0.65","0.779166666666667","0.273333333333333","0.9","0.0888888888888889","1.11","0.37","0.21","0.39","0.34"
"4015","1607","1","Steak Crispy Tacos","Roasted Chili Corn Salsa, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole","$11.75 ","950","55","20.5","0","135","1445","63","17","13","47","67","57","40","36","0.475","0.846153846153846","1.025","0","0.45","0.602083333333333","0.21","0.68","0.144444444444444","0.94","0.67","0.57","0.4","0.36"
"4016","1608","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"4017","1608","2","Canned Soft Drink","Diet Coke","$2.50 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4018","1608","1","Chicken Soft Tacos","Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce","$8.75 ","915","29","15","0","195","1195","104","20.5","3","53.5","61","14","43","31","0.4575","0.446153846153846","0.75","0","0.65","0.497916666666667","0.346666666666667","0.82","0.0333333333333333","1.07","0.61","0.14","0.43","0.31"
"4019","1609","1","Veggie Burrito","Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Lettuce","$8.49 ","775","18.5","1","0","0","2705","136","25","13","24.5","93","107","32","44","0.3875","0.284615384615385","0.05","0","0","1.12708333333333","0.453333333333333","1","0.144444444444444","0.49","0.93","1.07","0.32","0.44"
"4020","1609","1","Nantucket Nectar","Pineapple Orange Banana","$3.39 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4021","1610","1","Chicken Burrito","Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese, Lettuce","$8.75 ","1085","40.5","16","0","195","2185","121","20.5","7","60.5","65","24","57","44","0.5425","0.623076923076923","0.8","0","0.65","0.910416666666667","0.403333333333333","0.82","0.0777777777777778","1.21","0.65","0.24","0.57","0.44"
"4022","1610","1","Steak Bowl","Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce","$9.25 ","815","30.5","14","0","135","1675","81","18","10","52.5","71","52","38","38","0.4075","0.469230769230769","0.7","0","0.45","0.697916666666667","0.27","0.72","0.111111111111111","1.05","0.71","0.52","0.38","0.38"
"4023","1610","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"4024","1610","1","Canned Soft Drink","Lemonade","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4025","1611","1","Chicken Bowl","Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce","$11.25 ","970","51.5","18.5","0","195","1960","75","20.5","9","53.5","86","84","44","36","0.485","0.792307692307692","0.925","0","0.65","0.816666666666667","0.25","0.82","0.1","1.07","0.86","0.84","0.44","0.36"
"4026","1611","1","Chips","NULL","$2.15 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"4027","1611","1","Chips and Guacamole","NULL","$4.45 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"4028","1611","2","Canned Soft Drink","Coke","$2.50 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4029","1612","1","Steak Bowl","Fresh Tomato Salsa (Mild), Black Beans, Rice, Cheese, Lettuce","$8.99 ","620","19","7","0","95","1355","65","15","5","47.5","70","37","30","34","0.31","0.292307692307692","0.35","0","0.316666666666667","0.564583333333333","0.216666666666667","0.6","0.0555555555555556","0.95","0.7","0.37","0.3","0.34"
"4030","1612","1","Chips and Guacamole","NULL","$3.99 ","800","49","7","0","0","795","81","14","5","10","7","9","6","13","0.4","0.753846153846154","0.35","0","0","0.33125","0.27","0.56","0.0555555555555556","0.2","0.07","0.09","0.06","0.13"
"4031","1613","1","Chicken Soft Tacos","Tomatillo Red Chili Salsa, Cheese","$8.75 ","515","15.5","8","0","155","1030","50","8.5","1","42","27","2","29","16","0.2575","0.238461538461538","0.4","0","0.516666666666667","0.429166666666667","0.166666666666667","0.34","0.0111111111111111","0.84","0.27","0.02","0.29","0.16"
"4032","1613","1","Chips","NULL","$2.15 ","570","27","3.5","0","0","420","73","8","4","8","0","2","4","6","0.285","0.415384615384615","0.175","0","0","0.175","0.243333333333333","0.32","0.0444444444444444","0.16","0","0.02","0.04","0.06"
"4033","1613","1","Steak Bowl","Tomatillo Red Chili Salsa, Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole","$11.75 ","755","41.5","10.5","0","95","1930","54","11","5","43.5","82","47","28","33","0.3775","0.638461538461539","0.525","0","0.316666666666667","0.804166666666667","0.18","0.44","0.0555555555555556","0.87","0.82","0.47","0.28","0.33"
"4034","1614","1","Steak Burrito","Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce","$11.75 ","1230","53","11.5","0","95","2710","134","27","9","59.5","70","59","52","60","0.615","0.815384615384615","0.575","0","0.316666666666667","1.12916666666667","0.446666666666667","1.08","0.1","1.19","0.7","0.59","0.52","0.6"
"4035","1614","1","Canned Soft Drink","Coke","$1.25 ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4036","1615","1","Chicken Salad Bowl","Fresh Tomato Salsa, Fajita Vegetables, Cheese, Sour Cream","$8.75 ","710","49.5","19.5","0","205","1760","30","5.5","19","42.5","71","67","35","14","0.355","0.761538461538462","0.975","0","0.683333333333333","0.733333333333333","0.1","0.22","0.211111111111111","0.85","0.71","0.67","0.35","0.14"
